"eventID","fieldNumber"
"07e04e9e-8a49-4ff9-aa8a-ba695f3d4a92","NTNU-VM_HK_2019_NVE:vatnLnr:50815"
"3d584afa-4512-4a52-8d10-7e7181a916fa","NTNU-VM_HK_2019_NVE:vatnLnr:2393"
"a024da46-76b7-4fb5-a263-349c7b032dc7","NTNU-VM_HK_2019_NVE:vatnLnr:48251"
"c699080a-6ab9-4596-8bf7-08c00026f9cb","NTNU-VM_HK_2019_NVE:vatnLnr:47900"
"d35d48cf-c52f-4d03-b8db-846c1b62c3ac","NTNU-VM_HK_2019_NVE:vatnLnr:47899"
"f2145d7f-4456-460d-ac3d-3cd461a8f193","NTNU-VM_HK_2019_NVE:vatnLnr:47830"
"ecbf9be6-6cc5-4842-9cb4-bcb5f8036e0c","NTNU-VM_HK_2019_NVE:vatnLnr:47833"
"b41eb882-415b-4c5e-8b51-7be232081402","NTNU-VM_HK_2019_NVE:vatnLnr:47897"
"282e366d-1f93-4edd-85e6-ce847f5b2fa4","NTNU-VM_HK_2019_NVE:vatnLnr:1193"
"22bf3f25-608a-4647-9e63-7320ad5bd24a","NTNU-VM_HK_2019_NVE:vatnLnr:48563"
"a0306d97-f330-4af9-b8bd-791b0aa4e08f","NTNU-VM_HK_2019_NVE:vatnLnr:818"
"77472d6c-2e8d-4ab7-a23c-0b61c5034a25","NTNU-VM_HK_2019_NVE:vatnLnr:857"
"bebff8eb-c100-4d53-882d-3768ec17a382","NTNU-VM_HK_2019_NVE:vatnLnr:46385"
"0ae43e7c-2379-4191-ab1e-145dc46cc609","NTNU-VM_HK_2019_NVE:vatnLnr:46290"
"31d36163-112e-4a70-a1ba-626f38e1593a","NTNU-VM_HK_2019_NVE:vatnLnr:46329"
"860a153f-4fab-4cb9-988a-fa272716e741","NTNU-VM_HK_2019_NVE:vatnLnr:44074"
"ce910b22-a346-4696-994a-1b4a0aa3aec7","NTNU-VM_HK_2019_NVE:vatnLnr:495"
"86276d6a-dde6-473d-9d9a-cc721cc59212","NTNU-VM_HK_2019_NVE:vatnLnr:42338"
"af52f7eb-a5b6-43fb-80e4-f7ab26df0133","NTNU-VM_HK_2019_NVE:vatnLnr:42102"
"7cf85df8-79e9-437a-be2d-3bded1107952","NTNU-VM_HK_2019_NVE:vatnLnr:42106"
"e91768bf-1110-4b87-86b2-441224834dce","NTNU-VM_HK_2019_NVE:vatnLnr:42076"
"05120c5f-e0ae-4d64-987d-358434e99cc2","NTNU-VM_HK_2019_NVE:vatnLnr:43016"
"55d0ed5d-7a13-4816-96a7-01cb0e71af0b","NTNU-VM_HK_2019_NVE:vatnLnr:440"
"f0a9f402-b0f2-4a46-a9b0-120f3862dd01","NTNU-VM_HK_2019_NVE:vatnLnr:40317"
"e10a7cfb-6e6a-4852-80e0-1c2f084f81e3","NTNU-VM_HK_2019_NVE:vatnLnr:40440"
"0b8c8f39-8eb4-4586-abac-4e1a66d2e9d7","NTNU-VM_HK_2019_NVE:vatnLnr:40252"
"fd032fff-f195-4a93-a7e7-e567e95f8138","NTNU-VM_HK_2019_NVE:vatnLnr:40924"
"b586f666-efc0-4dc7-bb60-835de2ca8774","NTNU-VM_HK_2019_NVE:vatnLnr:41745"
"9bacd233-11b6-444b-82da-77e8bc00c3a9","NTNU-VM_HK_2019_NVE:vatnLnr:37348"
"dfe9a945-0a6b-4b12-b234-8d9cd06e7016","NTNU-VM_HK_2019_NVE:vatnLnr:910"
"c6a37928-d329-4372-84b1-22182735328d","NTNU-VM_HK_2019_NVE:vatnLnr:37410"
"0797154f-ea52-4add-8de6-84ed4d65036a","NTNU-VM_HK_2019_NVE:vatnLnr:37315"
"05590c02-5a13-498e-b916-7b9ec4222a8f","NTNU-VM_HK_2019_NVE:vatnLnr:36041"
"11c3f991-38fe-4ed9-8977-df1e1b91548f","NTNU-VM_HK_2019_NVE:vatnLnr:2521"
"ec664cf9-24c3-49bf-8486-73fb82d203d7","NTNU-VM_HK_2019_NVE:vatnLnr:37615"
"91c22934-2c2f-47d9-a0b0-a3f7caed5827","NTNU-VM_HK_2019_NVE:vatnLnr:37793"
"d181003e-247a-4cc9-9cff-8d63acd40ea9","NTNU-VM_HK_2019_NVE:vatnLnr:956"
"fcf90401-7dcf-40bd-92bc-683381a538ca","NTNU-VM_HK_2019_NVE:vatnLnr:955"
"790db1ff-b6f6-422a-b67f-633f865204fc","NTNU-VM_HK_2019_NVE:vatnLnr:36917"
"d654fc1d-d62e-4c9f-aefe-ee6c1049f213","NTNU-VM_HK_2019_NVE:vatnLnr:67922"
"7cabc8ae-aa81-4b06-ad42-755f4a928380","NTNU-VM_HK_2019_NVE:vatnLnr:652"
"852eefe3-a4e7-4a7d-ae73-4b0cb3d0fa6a","NTNU-VM_HK_2019_NVE:vatnLnr:650"
"ef33f251-fe47-41de-8154-e8d3351c1737","NTNU-VM_HK_2019_NVE:vatnLnr:649"
"545c968c-1eb0-41f6-a780-1a1b833e799f","NTNU-VM_HK_2019_NVE:vatnLnr:41851"
"8a243013-9145-46e5-a20e-960d702463c6","NTNU-VM_HK_2019_NVE:vatnLnr:66090"
"abbf226b-8fa3-4e6f-8efd-dba7ca1e2961","NTNU-VM_HK_2019_NVE:vatnLnr:37968"
"42a6d870-adf3-4485-bc6f-7c80f55199a0","NTNU-VM_HK_2019_NVE:vatnLnr:37750"
"55a10984-6e19-4ee4-b89e-8f00f72d40de","NTNU-VM_HK_2019_NVE:vatnLnr:38009"
"96942246-d721-4010-a02c-ab1666b11aa4","NTNU-VM_HK_2019_NVE:vatnLnr:38013"
"c921a591-a942-4090-a63a-b4bc643c3658","NTNU-VM_HK_2019_NVE:vatnLnr:37927"
"d8c9a9fd-e912-4a70-ae94-c226981710bf","NTNU-VM_HK_2019_NVE:vatnLnr:37738"
"f4de2282-8688-4956-8e3f-3a499c935495","NTNU-VM_HK_2019_NVE:vatnLnr:31209"
"5bf933ba-7705-4f60-9cc5-685f9655b5f9","NTNU-VM_HK_2019_NVE:vatnLnr:31736"
"6d1f2848-a0e4-4c48-b5fc-bb9eeef5e8c8","NTNU-VM_HK_2019_NVE:vatnLnr:31070"
"3c395ea8-377b-4cad-9be2-15290e3a8c6d","NTNU-VM_HK_2019_NVE:vatnLnr:1934"
"8e890475-7b43-4ab9-bca7-39b6dda90081","NTNU-VM_HK_2019_NVE:vatnLnr:1800"
"abdffdc1-5c54-441b-ba30-f754963b058c","NTNU-VM_HK_2019_NVE:vatnLnr:1756"
"54ee3ba9-7df2-4e8e-aa21-05255224aad6","NTNU-VM_HK_2019_NVE:vatnLnr:28070"
"03c76ab8-ae33-4c3d-86e1-db1d7564490b","NTNU-VM_HK_2019_NVE:vatnLnr:27923"
"2c1a48f2-33ac-4b2d-95a1-34b1f2c15460","NTNU-VM_HK_2019_NVE:vatnLnr:1807"
"fcdbacc1-bfc9-42ba-8b60-15ded94b8e04","NTNU-VM_HK_2019_NVE:vatnLnr:27838"
"8a649efe-5e6f-4517-ace0-8ce511dbe703","NTNU-VM_HK_2019_NVE:vatnLnr:1644"
"64cf8d0e-5e6e-452e-a817-32f03ef8f2de","NTNU-VM_HK_2019_NVE:vatnLnr:25937"
"bbb60108-3c04-4619-a012-47f4560284b1","NTNU-VM_HK_2019_NVE:vatnLnr:1446"
"3b514d58-cf2a-4e04-a372-73141f4f2534","NTNU-VM_HK_2019_NVE:vatnLnr:27297"
"1319f032-739d-4cd3-a124-ecca1f4de52d","NTNU-VM_HK_2019_NVE:vatnLnr:2085"
"c651359a-5bf6-4060-8708-7e68fc95477e","NTNU-VM_HK_2019_NVE:vatnLnr:2084"
"e7e1431e-d735-402a-82e5-dbc6a04d570a","NTNU-VM_HK_2019_NVE:vatnLnr:26877"
"6d6b0b35-6c01-4c69-96a0-29d6d8709df5","NTNU-VM_HK_2019_NVE:vatnLnr:27515"
"561461cb-26af-4063-a7c2-9c19dd3ab029","NTNU-VM_HK_2019_NVE:vatnLnr:26332"
"3a123c05-70f1-49c5-b06c-2ff20b537442","NTNU-VM_HK_2019_NVE:vatnLnr:26169"
"a5f60769-1b01-4044-a717-2ed61d4da072","NTNU-VM_HK_2019_NVE:vatnLnr:26442"
"a6f1ea0f-6072-4747-8b86-d2a215602593","NTNU-VM_HK_2019_NVE:vatnLnr:26392"
"24b4d869-bd41-42f9-b231-85c867b957dc","NTNU-VM_HK_2019_NVE:vatnLnr:26581"
"0af6bc18-21a9-4a99-9b03-c8d559d0e8a4","NTNU-VM_HK_2019_NVE:vatnLnr:26559"
"76ec45c0-dddf-41a2-b973-ccd6e896f591","NTNU-VM_HK_2019_NVE:vatnLnr:26462"
"5198d986-90da-44e3-9c39-bb1a73c5d8e5","NTNU-VM_HK_2019_NVE:vatnLnr:26686"
"298a9596-9bf9-4a53-9ad0-4f3a1110d5ff","NTNU-VM_HK_2019_NVE:vatnLnr:2075"
"b643b0fc-88e7-4450-872b-5884fa3bb506","NTNU-VM_HK_2019_NVE:vatnLnr:26736"
"f50cefa6-d730-49af-a74e-7c0570a43e38","NTNU-VM_HK_2019_NVE:vatnLnr:66172"
"0555459e-f300-427b-b7e8-d0cb8e2fd242","NTNU-VM_HK_2019_NVE:vatnLnr:26819"
"8d827a64-b7c4-4a6c-8129-eea371e10018","NTNU-VM_HK_2019_NVE:vatnLnr:26851"
"68261e80-2eab-41a6-a513-292c2b239f07","NTNU-VM_HK_2019_NVE:vatnLnr:2057"
"7661994b-c904-4627-9a47-9f649b440498","NTNU-VM_HK_2019_NVE:vatnLnr:26854"
"d1f019e1-8496-4f59-a44f-4f0e4896e31f","NTNU-VM_HK_2019_NVE:vatnLnr:26949"
"0c7bceff-7a70-490d-b6e6-1be0b5eb15c4","NTNU-VM_HK_2019_NVE:vatnLnr:26962"
"55d75518-7cab-4345-bbcb-d1f22d92b79e","NTNU-VM_HK_2019_NVE:vatnLnr:27055"
"0aa01700-0835-4486-9f6a-01eb7447bc5e","NTNU-VM_HK_2019_NVE:vatnLnr:27050"
"c6fa2c72-ee1e-49c3-910e-9abecd875001","NTNU-VM_HK_2019_NVE:vatnLnr:276048"
"2bf343d0-cede-40f0-bdee-d567befdaaef","NTNU-VM_HK_2019_NVE:vatnLnr:1872"
"f1da0d1d-8a3b-4d9f-8f9e-bfc14c422d77","NTNU-VM_HK_2019_NVE:vatnLnr:23830"
"5da6b39a-2c8d-4e0d-bbba-b00afdde50af","NTNU-VM_HK_2019_NVE:vatnLnr:10301"
"b76043df-d6d5-472f-852b-599b188a35b2","NTNU-VM_HK_2019_NVE:vatnLnr:9639"
"a79f626a-c50b-4167-8ad5-8cd87cc4dfe9","NTNU-VM_HK_2019_NVE:vatnLnr:7931"
"f934aca2-a474-41ac-b071-f12648787b5d","NTNU-VM_HK_2019_NVE:vatnLnr:7833"
"3c89020b-74dc-4780-b6bb-de0ff48998de","NTNU-VM_HK_2019_NVE:vatnLnr:5687"
"667be21f-0928-45db-89bf-8bfa330165a2","NTNU-VM_HK_2019_NVE:vatnLnr:5682"
"177c71ee-c058-485b-8ef0-11fb8f00ebdf","NTNU-VM_HK_2019_NVE:vatnLnr:5641"
"86fcc22b-b7cf-4c37-9735-6046a32957c1","NTNU-VM_HK_2019_NVE:vatnLnr:522"
"79f46049-ff1f-4ade-9089-37ba8d73f5cc","NTNU-VM_HK_2019_NVE:vatnLnr:5777"
"5f741e13-e0c5-42c6-a2f7-ec109da400ad","NTNU-VM_HK_2019_NVE:vatnLnr:81257"
"65dcbe84-2c41-4d5f-9511-9f5801edb893","NTNU-VM_HK_2019_NVE:vatnLnr:3469"
"8db1fdb3-90fc-4d6a-88c2-5b0f5e28a5a6","NTNU-VM_HK_2019_NVE:vatnLnr:64476"
"206294e2-e8c5-4ad9-9d01-efffeeb2e6f3","NTNU-VM_HK_2019_NVE:vatnLnr:64335"
"25f98a6b-78c6-46a6-b0f5-1e1d37ae9188","NTNU-VM_HK_2019_NVE:vatnLnr:2451"
"e8e6962c-9f26-414d-9514-860ea2c9985d","NTNU-VM_HK_2019_NVE:vatnLnr:2455"
"450d6c38-12e1-4d2b-ab37-5382e7cc8612","NTNU-VM_HK_2019_NVE:vatnLnr:2461"
"e1101a84-3d04-476c-b8bd-f13e6fc4a6a3","NTNU-VM_HK_2019_NVE:vatnLnr:2465"
"1b743b36-f018-4b9a-8e4e-d96198215eb1","NTNU-VM_HK_2019_NVE:vatnLnr:2466"
"7d8664ab-17d2-4544-afb8-59858756827f","NTNU-VM_HK_2019_NVE:vatnLnr:2463"
"bc1e9bc8-cdfb-4be8-9bec-0e5868a6af97","NTNU-VM_HK_2019_NVE:vatnLnr:63116"
"8c45fce4-8cc1-4496-aaca-9a4f017c698a","NTNU-VM_HK_2019_NVE:vatnLnr:63119"
"58e7d508-4169-4533-bf32-d9dd73b4890e","NTNU-VM_HK_2019_NVE:vatnLnr:63092"
"6318a2cd-8c4a-48a6-b28b-f30702dc31ef","NTNU-VM_HK_2019_NVE:vatnLnr:63059"
"bdf33d17-fccb-410f-a519-ae0f896e90d1","NTNU-VM_HK_2019_NVE:vatnLnr:63018"
"33a65782-c01a-48ed-83c1-4f035d332ea7","NTNU-VM_HK_2019_NVE:vatnLnr:63060"
"948b930d-fcf8-4a33-a84d-d0dac9dd1249","NTNU-VM_HK_2019_NVE:vatnLnr:62778"
"105e1cf3-cbb1-45a1-946c-83105ddcfc08","NTNU-VM_HK_2019_NVE:vatnLnr:2420"
"e2d6f8dd-9e26-4a05-a545-91006d9a706d","NTNU-VM_HK_2019_NVE:vatnLnr:2423"
"024f394b-69ea-49e1-9c06-ae3b3de7138a","NTNU-VM_HK_2019_NVE:vatnLnr:59146"
"36dfeeb1-e385-4506-aeba-ded4acb29e88","NTNU-VM_HK_2019_NVE:vatnLnr:56080"
"9a2febe6-e838-4f6c-8240-37e84395765d","NTNU-VM_HK_2019_NVE:vatnLnr:55232"
"e433857a-bc54-44b9-a6f0-cdfc71134e95","NTNU-VM_HK_2019_NVE:vatnLnr:55191"
"a30c968e-4556-41bd-b110-51b53aa37d95","NTNU-VM_HK_2019_NVE:vatnLnr:55195"
"dd18ba4c-2d60-4134-924c-32f5905e2ba1","NTNU-VM_HK_2019_NVE:vatnLnr:56053"
"ae3653f8-40c9-42ac-9f0c-4cb66775b26a","NTNU-VM_HK_2019_NVE:vatnLnr:56068"
"4cb3dbe7-121f-4cbe-9d22-e527428b26a6","NTNU-VM_HK_2019_NVE:vatnLnr:2258"
"e775a353-cabe-48c0-a450-c51b7d75ef24","NTNU-VM_HK_2019_NVE:vatnLnr:56420"
"61d2ca91-bb53-4169-bfc2-48e155c6719c","NTNU-VM_HK_2019_NVE:vatnLnr:249475"
"658274ae-6cc4-472d-ab05-07e70efe8613","NTNU-VM_HK_2019_NVE:vatnLnr:56425"
"e18d5d3b-5c0b-42a5-822a-11e508925c4f","NTNU-VM_HK_2019_NVE:vatnLnr:2170"
"48e253a3-4183-4b68-9060-1edf607e4788","NTNU-VM_HK_2019_NVE:vatnLnr:2242"
"cf667fb2-9e80-406f-93b4-d2de15bbc2f4","NTNU-VM_HK_2019_NVE:vatnLnr:97983"
"f9041611-f425-4889-9524-c38f3d0319ff","NTNU-VM_HK_2019_NVE:vatnLnr:51988"
"d77b7059-9998-463c-9fed-3beb0c1ea894","NTNU-VM_HK_2019_NVE:vatnLnr:51993"
"cf595411-46f2-467a-8e78-d745da2f24ca","NTNU-VM_HK_2019_NVE:vatnLnr:55314"
"a714a6b1-9e7a-4ed2-af34-e224073f770e","NTNU-VM_HK_2019_NVE:vatnLnr:55269"
"516e45af-65f9-4e94-9dd3-0e0ee797ac7d","NTNU-VM_HK_2019_NVE:vatnLnr:51188"
"463ceda3-6842-47c6-ade1-479b126c785f","NTNU-VM_HK_2019_NVE:vatnLnr:51127"
"a11353a4-11d2-451d-8888-ed4a14a4f19c","NTNU-VM_HK_2019_NVE:vatnLnr:51313"
"d4943052-74b2-40d8-98b5-bcf3c93d25f5","NTNU-VM_HK_2019_NVE:vatnLnr:51538"
"76450985-8b94-4130-954e-39b0d3e37168","NTNU-VM_HK_2019_NVE:vatnLnr:51527"
"c5cf2df3-ebbe-4f0d-8722-9f7ab8d412ca","NTNU-VM_HK_2019_NVE:vatnLnr:2417"
"6ee5f1dc-4a47-4ced-9468-6bd08e438564","NTNU-VM_HK_2019_NVE:vatnLnr:1708"
"9341ed88-f6af-418c-801d-d3c8cb1e9aff","NTNU-VM_HK_2019_NVE:vatnLnr:2398"
"40d1b994-4446-45cb-ad3e-a98199b3eb39","NTNU-VM_HK_2019_NVE:vatnLnr:2384"
"81311a68-98fb-4dec-a9ab-f12baac93161","NTNU-VM_HK_2019_NVE:vatnLnr:2419"
"90f87be7-fc90-4c37-8b3b-076557727d3a","NTNU-VM_HK_2019_NVE:vatnLnr:51902"
"7c59247f-a5e8-4b56-a773-a659ca0c344c","NTNU-VM_HK_2019_NVE:vatnLnr:51838"
"5681e670-0c15-446c-b9dd-826199c3a7d7","NTNU-VM_HK_2019_NVE:vatnLnr:49236"
"101ffc3c-7b0c-4dda-9c4a-936666e71c17","NTNU-VM_HK_2019_NVE:vatnLnr:49179"
"e910c1d2-47b8-4a8a-96bb-df9b78767106","NTNU-VM_HK_2019_NVE:vatnLnr:2375"
"dd97a142-2327-4620-ab2e-cf38bc1110cf","NTNU-VM_HK_2019_NVE:vatnLnr:48216"
"692a81b4-434c-44cf-bf50-60c8689b1ac6","NTNU-VM_HK_2019_NVE:vatnLnr:2376"
"d3edbe7c-5d2a-4875-bcd1-62ac819a3738","NTNU-VM_HK_2019_NVE:vatnLnr:50904"
"d01a4420-2894-414b-9893-65da115ba611","NTNU-VM_HK_2019_NVE:vatnLnr:2379"
"9d959531-4ca6-4b4f-9876-022fa7d10ba1","NTNU-VM_HK_2019_NVE:vatnLnr:48294"
"6a501d92-3f47-4e3b-850e-454c2b0b65c4","NTNU-VM_HK_2019_NVE:vatnLnr:48181"
"bc94c7dd-b832-4842-8c01-67f0ab25b3c7","NTNU-VM_HK_2019_NVE:vatnLnr:1204"
"460070a0-923d-49c5-a638-799f6b82c2ce","NTNU-VM_HK_2019_NVE:vatnLnr:47909"
"2b616c32-6711-460f-8fe3-5ffce97c9e61","NTNU-VM_HK_2019_NVE:vatnLnr:47748"
"36dda1b4-8aa1-4f0e-94b7-28aa35bf3b4d","NTNU-VM_HK_2019_NVE:vatnLnr:47805"
"59af9564-669e-4a38-83f1-b1ba7613d4bf","NTNU-VM_HK_2019_NVE:vatnLnr:47917"
"273c5237-dfcd-49a8-9721-18db4a9be812","NTNU-VM_HK_2019_NVE:vatnLnr:47901"
"296f3b6e-74fe-4ed6-9daf-294e2f4931bb","NTNU-VM_HK_2019_NVE:vatnLnr:47910"
"fd114a94-773a-4f7b-ab26-0cbb577110dc","NTNU-VM_HK_2019_NVE:vatnLnr:47891"
"8930a632-9983-4118-a4dc-762156b13df6","NTNU-VM_HK_2019_NVE:vatnLnr:47884"
"8a6156e2-5dd4-41dc-85f7-3917a23fa4b5","NTNU-VM_HK_2019_NVE:vatnLnr:1207"
"abdf68ea-cd6f-4fe3-9067-44a2a4bcf9f8","NTNU-VM_HK_2019_NVE:vatnLnr:1210"
"df5994ea-b8a2-41a2-a000-646069d088c2","NTNU-VM_HK_2019_NVE:vatnLnr:1056"
"9a92153c-f20f-4848-9092-3752c9f84a06","NTNU-VM_HK_2019_NVE:vatnLnr:1027"
"b6779537-f87f-4735-9dcd-cd81a1634916","NTNU-VM_HK_2019_NVE:vatnLnr:1019"
"4de5e301-743f-4948-bdfc-a6ad324abee9","NTNU-VM_HK_2019_NVE:vatnLnr:48743"
"84ff40f5-04f2-430d-8be5-fb4e638ab196","NTNU-VM_HK_2019_NVE:vatnLnr:48674"
"86febcec-1d60-480e-9a30-642c3d6f135c","NTNU-VM_HK_2019_NVE:vatnLnr:48666"
"aaca1f07-6749-4aad-9aaf-aeee30a17991","NTNU-VM_HK_2019_NVE:vatnLnr:48512"
"206d18c3-f96d-4a74-ad51-b65d1d75cd65","NTNU-VM_HK_2019_NVE:vatnLnr:1190"
"24f6079c-3139-47a0-80d8-9abe3896824b","NTNU-VM_HK_2019_NVE:vatnLnr:836"
"f431c3ff-4e28-47c5-a133-7eaf061ebc26","NTNU-VM_HK_2019_NVE:vatnLnr:846"
"0a4f8dd7-b784-4a66-9ab8-8fd7074d7685","NTNU-VM_HK_2019_NVE:vatnLnr:46003"
"d9765f64-4200-4ffa-a023-c6129443f9b8","NTNU-VM_HK_2019_NVE:vatnLnr:871"
"995e033c-ab66-4bae-89d9-5b3e7d3dc0d7","NTNU-VM_HK_2019_NVE:vatnLnr:44284"
"5f44cb18-60b7-4457-bd30-b00a07e515d6","NTNU-VM_HK_2019_NVE:vatnLnr:44283"
"b7ffad40-9429-4842-ba5a-cb1f34106e74","NTNU-VM_HK_2019_NVE:vatnLnr:808"
"b07284e0-4bac-41a1-ba6b-ad18110d285f","NTNU-VM_HK_2019_NVE:vatnLnr:806"
"46d82e32-5eb9-4cd7-8287-13d3321ec273","NTNU-VM_HK_2019_NVE:vatnLnr:748"
"61148d2e-47f9-4828-a7ee-6ee58dd90684","NTNU-VM_HK_2019_NVE:vatnLnr:43969"
"5a39be28-c232-45a0-b05d-c37bef5b9c9f","NTNU-VM_HK_2019_NVE:vatnLnr:46456"
"8af58069-0feb-44dd-9f10-c13aba58bbf1","NTNU-VM_HK_2019_NVE:vatnLnr:46279"
"b8854066-bd3d-4e49-a40b-4898b1205c8c","NTNU-VM_HK_2019_NVE:vatnLnr:46200"
"21c937b9-9189-491e-bf01-45afc03799fe","NTNU-VM_HK_2019_NVE:vatnLnr:44049"
"4aa2be78-5d03-470b-88d4-3115fa7d4acb","NTNU-VM_HK_2019_NVE:vatnLnr:44243"
"b5e3cb40-b6c1-4762-9532-2e3b52579411","NTNU-VM_HK_2019_NVE:vatnLnr:785"
"c904bdf9-574f-4e8b-8b6b-00fb829ce439","NTNU-VM_HK_2019_NVE:vatnLnr:774"
"75bd0e31-da82-4c8d-972e-377ea9355b9d","NTNU-VM_HK_2019_NVE:vatnLnr:45359"
"14e29648-de3c-4813-8c60-330844565161","NTNU-VM_HK_2019_NVE:vatnLnr:42269"
"bb467726-8b36-49b1-bdf2-ac3f249c1586","NTNU-VM_HK_2019_NVE:vatnLnr:42512"
"c5ba8df6-a3ee-4142-8945-51caf7678ebf","NTNU-VM_HK_2019_NVE:vatnLnr:506"
"f0d739d3-5ba3-46ae-a6f5-2fa64e56853f","NTNU-VM_HK_2019_NVE:vatnLnr:42485"
"8bd8ecbc-bfe1-4c84-a0f1-bfa6f1f25072","NTNU-VM_HK_2019_NVE:vatnLnr:501"
"b05a9604-6051-4d67-8967-ca3375ae1c34","NTNU-VM_HK_2019_NVE:vatnLnr:497"
"ab1e3795-5996-4078-a02f-ecadf6a81aab","NTNU-VM_HK_2019_NVE:vatnLnr:493"
"7125029a-ccf1-40a3-ab8b-456d9c413567","NTNU-VM_HK_2019_NVE:vatnLnr:42691"
"6082cb6c-1355-4d96-8a17-955e3a13cc4f","NTNU-VM_HK_2019_NVE:vatnLnr:42352"
"bb9ff463-8132-44ac-88e7-df5027c76cd1","NTNU-VM_HK_2019_NVE:vatnLnr:42096"
"fc935764-b444-4cfd-b68a-360d00adcd55","NTNU-VM_HK_2019_NVE:vatnLnr:43524"
"8296a09f-73fd-45b9-8326-98bbee82f20d","NTNU-VM_HK_2019_NVE:vatnLnr:43695"
"fc0dfd6f-7883-4214-bafb-7ee9e558379e","NTNU-VM_HK_2019_NVE:vatnLnr:38660"
"998fa5db-3477-4967-935d-66e66d3fced3","NTNU-VM_HK_2019_NVE:vatnLnr:677"
"3184b097-d26c-4ad7-9d29-261f7c535545","NTNU-VM_HK_2019_NVE:vatnLnr:723"
"0f67a7d4-af5a-4854-a9ca-ca2945cd3ab5","NTNU-VM_HK_2019_NVE:vatnLnr:39468"
"753815e5-37a3-4264-8022-e78bf6325c87","NTNU-VM_HK_2019_NVE:vatnLnr:67902"
"a412ca87-a1e8-4eba-8032-6c45236c11ad","NTNU-VM_HK_2019_NVE:vatnLnr:39621"
"fdac0675-35c5-48e2-8a46-963cdc19b0ec","NTNU-VM_HK_2019_NVE:vatnLnr:103185"
"33cb6996-3e53-4829-a80c-b888e5aa3506","NTNU-VM_HK_2019_NVE:vatnLnr:40439"
"c4ec0f45-9fc1-4f40-b8a4-8b8d52f7af05","NTNU-VM_HK_2019_NVE:vatnLnr:40421"
"d2e1ae0a-f213-4c03-a3fc-d5b2bc438385","NTNU-VM_HK_2019_NVE:vatnLnr:40262"
"cff3c206-5979-42f4-9fbc-df2e3cfc51eb","NTNU-VM_HK_2019_NVE:vatnLnr:698"
"4ad545ff-b752-4f79-b5ea-57e2c411360e","NTNU-VM_HK_2019_NVE:vatnLnr:1131"
"bcfd589d-84c3-47a1-9485-4080860bc2a1","NTNU-VM_HK_2019_NVE:vatnLnr:1142"
"6e5eaca9-4a83-4723-8d3d-b9beaa330eb6","NTNU-VM_HK_2019_NVE:vatnLnr:1148"
"9e6d864f-1275-448f-908c-76334c698926","NTNU-VM_HK_2019_NVE:vatnLnr:1141"
"6420fc61-1a79-4521-a092-b2fc3130db26","NTNU-VM_HK_2019_NVE:vatnLnr:1126"
"c0ffbf47-2937-4d27-a797-6cdd3c3b6fee","NTNU-VM_HK_2019_NVE:vatnLnr:1140"
"b694dd5b-378f-40d7-8c1b-5f0e02ad4ec8","NTNU-VM_HK_2019_NVE:vatnLnr:39697"
"40940d66-2c9e-441d-b469-1632679e4721","NTNU-VM_HK_2019_NVE:vatnLnr:39510"
"e9b44415-93c1-4484-9de8-da45bbfb47dd","NTNU-VM_HK_2019_NVE:vatnLnr:711"
"e1fb0c94-02fd-4346-9a0f-edcfde7629ae","NTNU-VM_HK_2019_NVE:vatnLnr:708"
"29d2231b-faad-4fd8-9a4a-33209ccf11e0","NTNU-VM_HK_2019_NVE:vatnLnr:40094"
"bb4adfa8-2a30-494f-be1f-688796be7b6c","NTNU-VM_HK_2019_NVE:vatnLnr:721"
"56fd0b73-584c-4da4-965e-f1c85a25064c","NTNU-VM_HK_2019_NVE:vatnLnr:710"
"793849e5-782f-44e4-94a7-9264bc8db0fb","NTNU-VM_HK_2019_NVE:vatnLnr:40102"
"4cb72165-9787-4e36-b65d-791aec70ab76","NTNU-VM_HK_2019_NVE:vatnLnr:41946"
"bf0e1e4b-173d-4fd6-93b0-374c372113cc","NTNU-VM_HK_2019_NVE:vatnLnr:40507"
"eb228298-a153-4c26-978b-584a0ba55754","NTNU-VM_HK_2019_NVE:vatnLnr:41945"
"e6e98f92-dd9b-460c-8f7a-6081cd9c266b","NTNU-VM_HK_2019_NVE:vatnLnr:39816"
"ceffd34e-3a4d-4509-b955-3f7792963197","NTNU-VM_HK_2019_NVE:vatnLnr:694"
"1763a724-3fcd-41d7-87c9-b39edddbeb81","NTNU-VM_HK_2019_NVE:vatnLnr:712"
"1a08f137-4a56-4cf2-a188-c09869e4df97","NTNU-VM_HK_2019_NVE:vatnLnr:1144"
"c63d1f43-286d-43bc-8e83-921322c9ea85","NTNU-VM_HK_2019_NVE:vatnLnr:1145"
"ea945218-9065-4c58-8528-e88cef02cf4a","NTNU-VM_HK_2019_NVE:vatnLnr:41756"
"a8d4a879-1f65-402d-b5b9-cdf117d03cd5","NTNU-VM_HK_2019_NVE:vatnLnr:941"
"0ed0070f-12c7-4994-86ed-f79faa5d3971","NTNU-VM_HK_2019_NVE:vatnLnr:41279"
"18ca932a-daa3-4e50-99d8-004b45f6d13a","NTNU-VM_HK_2019_NVE:vatnLnr:41614"
"f1d6bffb-5463-4b1a-b65e-8925c1cf9720","NTNU-VM_HK_2019_NVE:vatnLnr:935"
