"occurrenceID","eventID","scientificName"
"urn:uuid:241d51be-6cd8-4f4e-9dd2-086a06e8d9e3","urn:uuid:04db3e0c-af67-4f1f-bfb9-f4a93e279c4b","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:5cf5f6a7-9532-4ccf-bf1f-674262211544","urn:uuid:05120c5f-e0ae-4d64-987d-358434e99cc2","Esox lucius Linnaeus, 1758"
"urn:uuid:cd284e2d-baf2-408b-a601-63dbe4e0cb62","urn:uuid:05120c5f-e0ae-4d64-987d-358434e99cc2","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:20b82b29-6841-42dd-90ed-df49191fc850","urn:uuid:05120c5f-e0ae-4d64-987d-358434e99cc2","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:23522f46-4b26-4605-8ccb-00f8c7758481","urn:uuid:05120c5f-e0ae-4d64-987d-358434e99cc2","Lota lota (Linnaeus, 1758)"
"urn:uuid:69606a6e-a15f-4ad2-8a0b-3a36727e96ed","urn:uuid:05120c5f-e0ae-4d64-987d-358434e99cc2","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:c6dfa328-32e3-46a2-b7a5-76a2bd790708","urn:uuid:05120c5f-e0ae-4d64-987d-358434e99cc2","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:e05641b7-15bf-4118-9920-42b4d9a9b775","urn:uuid:05120c5f-e0ae-4d64-987d-358434e99cc2","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:1dfd6235-959c-493d-ac6b-763417fd0de4","urn:uuid:05394d7e-8f74-43b2-b91b-02c28a77a714","Esox lucius Linnaeus, 1758"
"urn:uuid:2bf49b35-5b3d-4a03-b2f6-b573be9e01cc","urn:uuid:05394d7e-8f74-43b2-b91b-02c28a77a714","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:4951012f-5015-4845-9a56-7fd936d0dde6","urn:uuid:05394d7e-8f74-43b2-b91b-02c28a77a714","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:ae048b18-d23f-4e54-8cfd-6502a7ce20bf","urn:uuid:05394d7e-8f74-43b2-b91b-02c28a77a714","Lota lota (Linnaeus, 1758)"
"urn:uuid:6e6eeec8-c93a-47cd-919b-ead30be91da7","urn:uuid:05394d7e-8f74-43b2-b91b-02c28a77a714","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:ef1fddac-af20-48f6-97e8-6bad8a381e4f","urn:uuid:05394d7e-8f74-43b2-b91b-02c28a77a714","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:c6a9bd80-5225-454e-89ec-ef3e945ebe65","urn:uuid:05394d7e-8f74-43b2-b91b-02c28a77a714","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:53fc3c33-5fe5-4015-92ad-1622ebf91dff","urn:uuid:0555459e-f300-427b-b7e8-d0cb8e2fd242","Esox lucius Linnaeus, 1758"
"urn:uuid:ab4c498f-1e6b-4f9e-8cf7-755b651a2d00","urn:uuid:0555459e-f300-427b-b7e8-d0cb8e2fd242","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:5865f7fa-80a8-4222-a7f1-4505eb4abee7","urn:uuid:0555459e-f300-427b-b7e8-d0cb8e2fd242","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:718112b4-659f-4b27-a7b9-45802a9d658a","urn:uuid:0555459e-f300-427b-b7e8-d0cb8e2fd242","Lota lota (Linnaeus, 1758)"
"urn:uuid:053ee1db-d4b6-454d-9a0b-71e013c40306","urn:uuid:0555459e-f300-427b-b7e8-d0cb8e2fd242","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:a842f94c-6e05-4733-aa80-1c21898856f1","urn:uuid:0555459e-f300-427b-b7e8-d0cb8e2fd242","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:07fb0560-3acf-4991-aabd-25003a0bc2d3","urn:uuid:0555459e-f300-427b-b7e8-d0cb8e2fd242","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:26726143-a600-4f0a-bda2-96705f98e07a","urn:uuid:05590c02-5a13-498e-b916-7b9ec4222a8f","Esox lucius Linnaeus, 1758"
"urn:uuid:e80797ab-80ba-42d6-b17a-4337aed2eed1","urn:uuid:05590c02-5a13-498e-b916-7b9ec4222a8f","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:bb156751-d6d7-4aed-b4a7-47b1a7233a4c","urn:uuid:05590c02-5a13-498e-b916-7b9ec4222a8f","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:089d2302-eebd-48ec-8a21-519ab8c603f1","urn:uuid:05590c02-5a13-498e-b916-7b9ec4222a8f","Lota lota (Linnaeus, 1758)"
"urn:uuid:68fbf207-a4dd-4799-bd92-cdca9c8aab24","urn:uuid:05590c02-5a13-498e-b916-7b9ec4222a8f","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:a4e7a5b6-fabd-4bb1-9e78-6447b9dbf5fa","urn:uuid:05590c02-5a13-498e-b916-7b9ec4222a8f","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:476a714c-54b0-44b3-b24c-3c3ae530e0ca","urn:uuid:05590c02-5a13-498e-b916-7b9ec4222a8f","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:88c80196-a988-4864-8136-d1e2b7b36dde","urn:uuid:0575688f-d157-4b9b-ae17-fcf1662fc174","Esox lucius Linnaeus, 1758"
"urn:uuid:1f7237e4-dba0-438c-8f18-ebc137ae77c2","urn:uuid:0575688f-d157-4b9b-ae17-fcf1662fc174","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:0a8a367e-a9f7-4ed1-9528-46b3b8a56582","urn:uuid:0575688f-d157-4b9b-ae17-fcf1662fc174","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:4f1dd5a1-1c5d-428f-a793-3f0d5fc73f8e","urn:uuid:0575688f-d157-4b9b-ae17-fcf1662fc174","Lota lota (Linnaeus, 1758)"
"urn:uuid:13e305b3-38b7-45eb-91e0-843c371c11a0","urn:uuid:0575688f-d157-4b9b-ae17-fcf1662fc174","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:b13fe3a0-dce5-4f07-b775-28ef30201b99","urn:uuid:0575688f-d157-4b9b-ae17-fcf1662fc174","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:2419da2c-f04a-498c-b8c1-134693f5cd09","urn:uuid:0575688f-d157-4b9b-ae17-fcf1662fc174","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:72942cd5-9292-4efb-be88-054bfd2af37d","urn:uuid:0575afaa-617f-4da7-a868-51fb6c5f486c","Esox lucius Linnaeus, 1758"
"urn:uuid:e96bfbc5-1ab5-44f5-819d-95845832072d","urn:uuid:0575afaa-617f-4da7-a868-51fb6c5f486c","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:353b16a3-a025-4d67-b46f-1614c08b86d2","urn:uuid:0575afaa-617f-4da7-a868-51fb6c5f486c","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:c5192877-0e03-4b42-8d29-064d1ee33de1","urn:uuid:0575afaa-617f-4da7-a868-51fb6c5f486c","Lota lota (Linnaeus, 1758)"
"urn:uuid:77bc38f0-b32a-42ed-8722-2a1ca30ed7a1","urn:uuid:0575afaa-617f-4da7-a868-51fb6c5f486c","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:ac97210d-a7a6-42e5-99a6-88c03c92b302","urn:uuid:0575afaa-617f-4da7-a868-51fb6c5f486c","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:1d08c9a5-8878-437a-af6e-c6acb64d948e","urn:uuid:0575afaa-617f-4da7-a868-51fb6c5f486c","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:5536aa30-687c-4a68-b2d7-06263ec6bf8c","urn:uuid:05f37295-4c91-40e4-b3f1-94c3c6ebaf9d","Esox lucius Linnaeus, 1758"
"urn:uuid:505a2f1d-1509-4d4d-be6c-67c4a1b2adbb","urn:uuid:05f37295-4c91-40e4-b3f1-94c3c6ebaf9d","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:d370a8d7-047a-4c48-b400-188640057275","urn:uuid:05f37295-4c91-40e4-b3f1-94c3c6ebaf9d","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:4f920b64-52cf-414a-83c6-4d5a6dd5b951","urn:uuid:05f37295-4c91-40e4-b3f1-94c3c6ebaf9d","Lota lota (Linnaeus, 1758)"
"urn:uuid:2e3e4a18-0a4a-49a0-a705-5a211f0c9232","urn:uuid:05f37295-4c91-40e4-b3f1-94c3c6ebaf9d","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:f2eeee65-3c1d-4adb-abb7-f61cb8803cc8","urn:uuid:05f37295-4c91-40e4-b3f1-94c3c6ebaf9d","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:af599a19-8c5b-41bf-b22e-8ddd599bdbbe","urn:uuid:05f37295-4c91-40e4-b3f1-94c3c6ebaf9d","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:76fbe6b3-5749-47c0-825c-ecbb498be9eb","urn:uuid:05f989bf-4bf6-40d2-b8d1-903aee11f461","Esox lucius Linnaeus, 1758"
"urn:uuid:ee8b1b01-3a29-4cb3-8c72-1041661828bb","urn:uuid:05f989bf-4bf6-40d2-b8d1-903aee11f461","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:f8ff3d83-eac2-4c36-bfa8-1d7448972f3d","urn:uuid:05f989bf-4bf6-40d2-b8d1-903aee11f461","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:308ce80e-4221-46de-b3d6-6705759c18ac","urn:uuid:05f989bf-4bf6-40d2-b8d1-903aee11f461","Lota lota (Linnaeus, 1758)"
"urn:uuid:bc8d8845-b7d1-4174-a3b2-c978183c5f3a","urn:uuid:05f989bf-4bf6-40d2-b8d1-903aee11f461","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:73e743a9-bad0-4657-a626-90d1c5c8450f","urn:uuid:05f989bf-4bf6-40d2-b8d1-903aee11f461","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:943e46c1-0439-45e3-af57-7fa2d7ce4426","urn:uuid:05f989bf-4bf6-40d2-b8d1-903aee11f461","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:593911c8-ebf0-4dcd-a7bc-45077f1422f8","urn:uuid:0609aaf7-78a6-4641-9c54-5784ba8aa9c7","Esox lucius Linnaeus, 1758"
"urn:uuid:4bea6cc0-a7ea-47c5-93fa-016bb10bb278","urn:uuid:0609aaf7-78a6-4641-9c54-5784ba8aa9c7","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:ada4abc8-4d22-4975-a907-e313b1f48778","urn:uuid:0609aaf7-78a6-4641-9c54-5784ba8aa9c7","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:42883ac0-5c3e-4560-8fb6-5f8007e724be","urn:uuid:0609aaf7-78a6-4641-9c54-5784ba8aa9c7","Lota lota (Linnaeus, 1758)"
"urn:uuid:56b9838a-ab49-4a18-bb2e-76a895bac28a","urn:uuid:0609aaf7-78a6-4641-9c54-5784ba8aa9c7","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:5b651323-a4f2-4ff1-a569-f2f5e521dd3c","urn:uuid:0609aaf7-78a6-4641-9c54-5784ba8aa9c7","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:69e9e9d4-a250-4b08-8cbd-e7d17450bf5a","urn:uuid:0609aaf7-78a6-4641-9c54-5784ba8aa9c7","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:97b68cd0-fc92-49ec-a567-4f410272fe2e","urn:uuid:061a7f67-4fa7-4371-9fba-3bf623e4346c","Esox lucius Linnaeus, 1758"
"urn:uuid:829b2b90-10f3-43f6-ba80-88ff1cdeb6b1","urn:uuid:061a7f67-4fa7-4371-9fba-3bf623e4346c","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:8746eb14-877a-4e83-aa5a-97ca74776e30","urn:uuid:061a7f67-4fa7-4371-9fba-3bf623e4346c","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:5ba077e6-512c-41dd-a482-0915a5cc8cc9","urn:uuid:061a7f67-4fa7-4371-9fba-3bf623e4346c","Lota lota (Linnaeus, 1758)"
"urn:uuid:ed5b3f94-9c9f-431b-9452-53549f5bde1e","urn:uuid:061a7f67-4fa7-4371-9fba-3bf623e4346c","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:0447d01a-414c-4971-bd0e-1ec6e5c539fe","urn:uuid:061a7f67-4fa7-4371-9fba-3bf623e4346c","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:cc4a8e69-3221-4d99-9dfc-ebe88c1c9c13","urn:uuid:061a7f67-4fa7-4371-9fba-3bf623e4346c","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:8f02f52c-e3e8-4737-b9db-1a1069367faf","urn:uuid:0667675a-2a90-46bb-a479-df6b198fd65e","Esox lucius Linnaeus, 1758"
"urn:uuid:6c4aacbc-a877-4db1-8b9a-4dd28b463a42","urn:uuid:0667675a-2a90-46bb-a479-df6b198fd65e","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:92efab9e-f4e4-4bd0-b54b-b88316b41069","urn:uuid:0667675a-2a90-46bb-a479-df6b198fd65e","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:52063e25-6ddb-4b78-a703-07d19c39e8c5","urn:uuid:0667675a-2a90-46bb-a479-df6b198fd65e","Lota lota (Linnaeus, 1758)"
"urn:uuid:e4ac3e7e-0946-4d9a-bff6-93f4f6dcce2e","urn:uuid:0667675a-2a90-46bb-a479-df6b198fd65e","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:6a1f0de4-b999-4cd7-aeec-e21ac683d8ee","urn:uuid:0667675a-2a90-46bb-a479-df6b198fd65e","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:b8aa9fd0-60b1-4e6e-b518-ec4a307bab7f","urn:uuid:0667675a-2a90-46bb-a479-df6b198fd65e","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:5ed208b7-2bb9-4b6c-ba96-197da4b2ede1","urn:uuid:066e16b5-8f99-405e-932a-f7b68eae8b83","Esox lucius Linnaeus, 1758"
"urn:uuid:94980539-1f22-4bea-a38d-20ec77a5ac12","urn:uuid:066e16b5-8f99-405e-932a-f7b68eae8b83","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:b9489cbb-0b50-40a7-9083-044750d921aa","urn:uuid:066e16b5-8f99-405e-932a-f7b68eae8b83","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:838009a3-4535-4fae-a8e6-805985146b3c","urn:uuid:066e16b5-8f99-405e-932a-f7b68eae8b83","Lota lota (Linnaeus, 1758)"
"urn:uuid:640766c6-c131-48ac-8703-65db6f264091","urn:uuid:066e16b5-8f99-405e-932a-f7b68eae8b83","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:698c8ec9-e71e-4d79-8b00-ba9e01e26617","urn:uuid:066e16b5-8f99-405e-932a-f7b68eae8b83","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:7086a5a3-e005-4e7a-9bd3-612749b8a10e","urn:uuid:066e16b5-8f99-405e-932a-f7b68eae8b83","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:b0786610-ac56-4350-86f7-e75ee5a28e11","urn:uuid:0671b74c-1de3-4633-bcc0-9ab95f9a39a4","Esox lucius Linnaeus, 1758"
"urn:uuid:263d5e8e-08d3-41cb-9808-b45e73b8b837","urn:uuid:0671b74c-1de3-4633-bcc0-9ab95f9a39a4","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:1f8d60a7-80a1-4550-aad2-a26cec112b43","urn:uuid:0671b74c-1de3-4633-bcc0-9ab95f9a39a4","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:c1dd90d9-1047-4e03-b108-4c27c4cb28f3","urn:uuid:0671b74c-1de3-4633-bcc0-9ab95f9a39a4","Lota lota (Linnaeus, 1758)"
"urn:uuid:bfb84889-f506-44f2-94ce-3fca678ce172","urn:uuid:0671b74c-1de3-4633-bcc0-9ab95f9a39a4","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:a6778a60-168e-46f1-b4d3-293355c1afcb","urn:uuid:0671b74c-1de3-4633-bcc0-9ab95f9a39a4","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:46bc20ce-c906-4f9b-8ee4-338e116ce1e6","urn:uuid:0671b74c-1de3-4633-bcc0-9ab95f9a39a4","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:21f80e12-e74e-4100-9328-466f7484246b","urn:uuid:06c8908b-faae-412d-9530-2dbd41d8d546","Esox lucius Linnaeus, 1758"
"urn:uuid:46aa0a24-2069-475d-b378-4677c1adb09f","urn:uuid:06c8908b-faae-412d-9530-2dbd41d8d546","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:36bf0cda-2085-4000-8b93-4783ade02e6d","urn:uuid:06c8908b-faae-412d-9530-2dbd41d8d546","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:aef87645-84ea-480e-9179-e671c9e30112","urn:uuid:06c8908b-faae-412d-9530-2dbd41d8d546","Lota lota (Linnaeus, 1758)"
"urn:uuid:0a0d9df9-06cf-4860-9ed4-dc3cfac76e73","urn:uuid:06c8908b-faae-412d-9530-2dbd41d8d546","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:8b55d8e9-5309-464b-8841-7e8b472bf410","urn:uuid:06c8908b-faae-412d-9530-2dbd41d8d546","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:096df0d1-4381-4db4-b0d1-dad0f41d8418","urn:uuid:06c8908b-faae-412d-9530-2dbd41d8d546","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:cf1158e2-e18b-48ce-9a0d-e03727b1fb0b","urn:uuid:06c9f7c4-6d62-40ea-a99c-a7808a6bab42","Esox lucius Linnaeus, 1758"
"urn:uuid:8c25e1e4-fa87-4598-90e8-35d4c97850e2","urn:uuid:06c9f7c4-6d62-40ea-a99c-a7808a6bab42","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:c5b3af58-05c8-4a93-b17c-679267bbf528","urn:uuid:06c9f7c4-6d62-40ea-a99c-a7808a6bab42","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:5922927b-7b72-476f-9c14-5de68e6c4c90","urn:uuid:06c9f7c4-6d62-40ea-a99c-a7808a6bab42","Lota lota (Linnaeus, 1758)"
"urn:uuid:90b99539-57d6-4cb5-bcbc-1008018f27aa","urn:uuid:06c9f7c4-6d62-40ea-a99c-a7808a6bab42","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:961413de-cbcf-4c28-b310-30c8df094565","urn:uuid:06c9f7c4-6d62-40ea-a99c-a7808a6bab42","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:d64f6674-7e21-4a48-9f6b-b5b16f51cf05","urn:uuid:06c9f7c4-6d62-40ea-a99c-a7808a6bab42","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:218bf247-b143-4377-a9f0-2ac50f65481a","urn:uuid:0762b7ca-df70-486a-a750-c9b13b5f0f86","Esox lucius Linnaeus, 1758"
"urn:uuid:3768d1eb-29a3-41f2-8f47-b24341cbadb5","urn:uuid:0762b7ca-df70-486a-a750-c9b13b5f0f86","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:cb8cc155-fb90-4bd2-a027-1ee983649b43","urn:uuid:0762b7ca-df70-486a-a750-c9b13b5f0f86","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:f6bcaed9-bc8c-4a31-86dd-b26f6776f150","urn:uuid:0762b7ca-df70-486a-a750-c9b13b5f0f86","Lota lota (Linnaeus, 1758)"
"urn:uuid:1b9d5539-dca9-48a4-960b-f1135d802ae2","urn:uuid:0762b7ca-df70-486a-a750-c9b13b5f0f86","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:7cc35126-154a-4411-966b-3454aa148004","urn:uuid:0762b7ca-df70-486a-a750-c9b13b5f0f86","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:dd9440e0-c4f0-47df-8610-d5d6531ec246","urn:uuid:0762b7ca-df70-486a-a750-c9b13b5f0f86","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:778051d5-e1e8-4466-972d-318778e9fad1","urn:uuid:0774b44e-7331-4b21-b4eb-979982ef8586","Esox lucius Linnaeus, 1758"
"urn:uuid:7bbd0352-1ab0-43e4-a00c-c9fd491322c0","urn:uuid:0774b44e-7331-4b21-b4eb-979982ef8586","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:97998a15-3f36-499e-bad8-2f4fad89cc1c","urn:uuid:0774b44e-7331-4b21-b4eb-979982ef8586","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:b254de3f-8249-45aa-963e-57adbcfe471b","urn:uuid:0774b44e-7331-4b21-b4eb-979982ef8586","Lota lota (Linnaeus, 1758)"
"urn:uuid:cdae5c9c-1e6d-462c-9046-16b44aec68cc","urn:uuid:0774b44e-7331-4b21-b4eb-979982ef8586","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:8c07d63c-36d3-4e06-ba6b-4221dde04905","urn:uuid:0774b44e-7331-4b21-b4eb-979982ef8586","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:7d195076-332c-44e5-b481-35afcd5bf1c3","urn:uuid:0774b44e-7331-4b21-b4eb-979982ef8586","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:557a20f4-d0bd-42e2-9f35-0028fac62f1d","urn:uuid:0797154f-ea52-4add-8de6-84ed4d65036a","Esox lucius Linnaeus, 1758"
"urn:uuid:3fe0ab16-9789-4bd3-ad86-20b63e5df67f","urn:uuid:0797154f-ea52-4add-8de6-84ed4d65036a","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:a1ca3d8e-45d6-4bb6-9e3b-0d2cabd946df","urn:uuid:0797154f-ea52-4add-8de6-84ed4d65036a","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:7a791d0d-09dc-4e06-a1f7-096160455e18","urn:uuid:0797154f-ea52-4add-8de6-84ed4d65036a","Lota lota (Linnaeus, 1758)"
"urn:uuid:fa272316-f3c0-4d22-aa97-0ac0ca29824c","urn:uuid:0797154f-ea52-4add-8de6-84ed4d65036a","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:55176874-5480-458d-a149-f0891b9cdeb8","urn:uuid:0797154f-ea52-4add-8de6-84ed4d65036a","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:97c8a8c8-8311-4808-a64e-03244ffb4131","urn:uuid:0797154f-ea52-4add-8de6-84ed4d65036a","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:2824cb57-85db-41fc-8079-63ae8c4df68f","urn:uuid:07a9aed2-94b0-4570-abbc-6fa4e63fed84","Esox lucius Linnaeus, 1758"
"urn:uuid:f6401c85-1099-4f00-bcdb-3bcdd053b59a","urn:uuid:07a9aed2-94b0-4570-abbc-6fa4e63fed84","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:325266b2-f469-4b76-a7f9-15392d750bc0","urn:uuid:07a9aed2-94b0-4570-abbc-6fa4e63fed84","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:509eed51-5380-46be-87de-fc684975510f","urn:uuid:07a9aed2-94b0-4570-abbc-6fa4e63fed84","Lota lota (Linnaeus, 1758)"
"urn:uuid:d829599e-fe7b-4ae8-973f-29c111b73376","urn:uuid:07a9aed2-94b0-4570-abbc-6fa4e63fed84","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:7ead6967-4e4e-4154-a3e9-b5efc43f8d17","urn:uuid:07a9aed2-94b0-4570-abbc-6fa4e63fed84","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:1c922e0e-8092-47cf-913d-f2d054fec483","urn:uuid:07a9aed2-94b0-4570-abbc-6fa4e63fed84","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:9f6e9b8a-c736-4a61-b094-20629d16029f","urn:uuid:07e04e9e-8a49-4ff9-aa8a-ba695f3d4a92","Esox lucius Linnaeus, 1758"
"urn:uuid:a493933c-d927-431b-b50f-34ef3d587087","urn:uuid:07e04e9e-8a49-4ff9-aa8a-ba695f3d4a92","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:d5418ad1-929f-4b69-b0a1-ff768302ca25","urn:uuid:07e04e9e-8a49-4ff9-aa8a-ba695f3d4a92","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:82d94e45-8556-4917-8806-b99e46e8afaa","urn:uuid:07e04e9e-8a49-4ff9-aa8a-ba695f3d4a92","Lota lota (Linnaeus, 1758)"
"urn:uuid:0440c311-0338-4064-bf6d-41eaad5a44a6","urn:uuid:07e04e9e-8a49-4ff9-aa8a-ba695f3d4a92","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:ca2ea24a-bab1-4bed-a90f-1a7e656b22be","urn:uuid:07e04e9e-8a49-4ff9-aa8a-ba695f3d4a92","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:3a6abb25-6162-4f9b-908f-fb055a060870","urn:uuid:07e04e9e-8a49-4ff9-aa8a-ba695f3d4a92","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:062bda14-9e33-4c32-9a1c-7486017fe20e","urn:uuid:07e0612b-b535-40c1-b748-43a7d88160e5","Esox lucius Linnaeus, 1758"
"urn:uuid:2c0f20d1-3420-4373-a882-e28cf8b04e1b","urn:uuid:07e0612b-b535-40c1-b748-43a7d88160e5","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:6da644a2-048b-4b8a-b5b9-b39449caa6f1","urn:uuid:07e0612b-b535-40c1-b748-43a7d88160e5","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:608de15e-215c-4888-a240-23d1d12d803a","urn:uuid:07e0612b-b535-40c1-b748-43a7d88160e5","Lota lota (Linnaeus, 1758)"
"urn:uuid:c0316cac-b06a-4dfb-a8ce-237d3fa8daa6","urn:uuid:07e0612b-b535-40c1-b748-43a7d88160e5","Perca fluviatilis Linnaeus, 1758"
"urn:uuid:20b885d3-4264-4e62-bcfc-3e4b3f4028d7","urn:uuid:07e0612b-b535-40c1-b748-43a7d88160e5","Coregonus lavaretus (Linnaeus, 1758)"
"urn:uuid:34441115-2bde-4c24-9dcd-6fe7d056df92","urn:uuid:07e0612b-b535-40c1-b748-43a7d88160e5","Salvelinus alpinus (Linnaeus, 1758)"
"urn:uuid:86a8462b-fab0-46e6-9ca1-092fb16bca41","urn:uuid:080e4748-8be8-4fd2-8ca4-32d5808c0cf5","Esox lucius Linnaeus, 1758"
"urn:uuid:682057d1-9df2-4ddd-a31f-1469dc21cd56","urn:uuid:080e4748-8be8-4fd2-8ca4-32d5808c0cf5","Thymallus thymallus (Linnaeus, 1758)"
"urn:uuid:d42eee29-4b10-475f-9e53-a91360924020","urn:uuid:080e4748-8be8-4fd2-8ca4-32d5808c0cf5","Gasterosteus aculeatus Linnaeus, 1758"
"urn:uuid:b32263eb-31fc-4334-9b71-8325c005fe45","urn:uuid:080e4748-8be8-4fd2-8ca4-32d5808c0cf5","Lota lota (Linnaeus, 1758)"
"urn:uuid:fb3b332d-a866-4beb-93b8-2578806ea083","urn:uuid:080e4748-8be8-4fd2-8ca4-32d5808c0cf5","Perca fluviatilis Linnaeus, 1758"
