"updated","finished","user","date","id","save","annotationRemarks","verbatimLocality","decimalLongitude","locationRemarks","scinames","currentPage","marked.pages","coordinateUncertaintyInMeters","decimalLatitude","introduced","fieldNumber","taxonRemarks","scientificName","kingdom","phylum","order","family","genus","taxonID"
"2018-07-24 12:22:08.008452",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 12:22:08.008452","2dd07868-244b-4729-a28f-927b6888c240","Fullfør","VerbatimLocality: Kiplesundvandet- Kiålesundvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:36408","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 12:18:03.802279",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 12:18:03.802279","1a30b599-f681-42d2-9334-dc2072a744d6","Fullfør","VerbatimLocality: Ledalsvandet- Ledalsvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:66090","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 12:17:14.696636",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 12:17:14.696636","6549c018-206e-4368-b393-5303e8f91d0e","Fullfør","VerbatimLocality: Lesundsvandet- Lesundvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:36397","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 12:12:05.339474",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 12:12:05.339474","ad4d0339-2f97-448f-bffe-2095a19932f8","Fullfør","VerbatimLocality: Vingsterudsvandet- Vinsternesvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:2168","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 12:09:24.655637",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 12:09:24.655637","51f5e523-3da8-4143-b6c3-83745920a6f8","Fullfør","VerbatimLocality: Øvre Ulfsvand- Øvre Ulvsnesvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:36392","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 12:08:08.299264",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 12:08:08.299264","fa32f955-2de4-4a07-8da4-9545278e305d","Fullfør","VerbatimLocality: Nedre ulfsvand- Nedre Ulvsnesvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:36382","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 12:05:43.698869",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 12:05:43.698869","9bfa9793-7e7d-4a2b-965e-9bc24fce78db","Fullfør","VerbatimLocality: Krogvandet- Krokvatnet",NA,NA,NA,"Salvelinus alpinus",44,"43",NA,NA,"on","NTNU-VM_HK_2019_NVE:vatnLnr:38013","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 12:01:16.729555",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 12:01:16.729555","4d0c1d75-9c3d-4702-919a-891abadef101","Fullfør","VerbatimLocality: Grønlivandet- Grønlivatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:37927","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 12:00:37.765454",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 12:00:37.765454","811f4e39-f180-4167-b727-d0e1b000ad21","Fullfør","VerbatimLocality: Langevandet- Langvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,"on","NTNU-VM_HK_2019_NVE:vatnLnr:37786","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:59:37.237771",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:59:37.237771","a9182169-1d0a-46dd-a01f-3f8493a8a02e","Fullfør","VerbatimLocality: Rørvandet- Rørvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:37818","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:58:54.335121",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:58:54.335121","794ed485-5a30-4f07-a880-2d653430de0d","Fullfør","VerbatimLocality: Høgaasvandet- Høgåsvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:37822","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:58:18.244784",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:58:18.244784","ac36bcfe-3591-4bcf-b948-33e19b9f2292","Fullfør","",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:37738","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:57:49.199816",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:57:49.199816","a61463d7-43ac-4bea-9881-6bb67d12975c","Fullfør","VerbatimLocality: Andervandet- Andersvatnet
Sannsynligvis introdusert for 300-400 år siden",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,"on","NTNU-VM_HK_2019_NVE:vatnLnr:2164","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:57:00.803015",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:57:00.803015","35456a19-df36-4123-98d6-454cb0d6a8d7","Fullfør","VerbatimLocality: Solaasvandet- Solåsvatnet
sannsynligvis introdusert for 300-400 år siden",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,"on","NTNU-VM_HK_2019_NVE:vatnLnr:2162","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:55:55.990686",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:55:55.990686","f9397b16-8d88-4e11-a2b5-e1e15b6fb9fa","Fullfør","VerbatimLocality: Aaramsvandet- Reinsvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:2112","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:49:46.949530",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:49:46.949530","e084bd45-64d6-4065-b2cf-d0848d558875","Fullfør","VerbatimLocality: Godalsvandet- Gådalsvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:31120","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:44:47.665418",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:44:47.665418","fa1589d6-e808-47d5-a53f-7392b3381c5b","Fullfør","VerbatimLocality: Bergenesvandet- Bergemsvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:2148","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:42:56.137821",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:42:56.137821","15b4874e-67a1-4ed5-a717-1609a1ae6c36","Fullfør","VerbatimLocality: Hostadvandet- Hostadvatnet",NA,NA,NA,"Salvelinus alpinus",43,"43",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:2008","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:42:01.976356",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:42:01.976356","226eab0b-ce07-4f95-a402-1f0cfef8e116","Fullfør","VerbatimLocality: Eikisdalsvandet- Eikesdalsvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1994","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:35:36.216582",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:35:36.216582","a5b6dbbf-2170-431b-b430-ee1ab13c3900","Fullfør","VerbatimLocality: Skjørsætervandet- Skjørsetervatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:31216","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 11:31:41.211061",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 11:31:41.211061","8163de90-44cd-4114-916c-4967771d2adb","Fullfør","VerbatimLocality: Midttjernet- Midttjønna",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,"on","NTNU-VM_HK_2019_NVE:vatnLnr:31369","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 10:59:04.515320",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 10:59:04.515320","c5563938-a800-4667-89c3-2280cbc771ac","Fullfør","VerbatimLocality: Jutevandet- Jutevatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:31365","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 10:58:28.577856",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 10:58:28.577856","71c51384-eb43-4d97-b844-b02e83143efe","Fullfør","VerbatimLocality: Søraasvandet- Søråsvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:31284","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 10:57:30.467514",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 10:57:30.467514","54f6cf27-4de8-4071-bd15-be577e652c5b","Fullfør","VerbatimLocality: Brusdalsvandet- Brusdalsvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1982","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 10:56:14.344524",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 10:56:14.344524","3bb9556b-2fbd-49fb-b8de-d45864d692fa","Fullfør","VerbatimLocality: Slyngstadvandet- Slyngstadvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1984","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 10:45:22.393753",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 10:45:22.393753","ed9f889a-5dbf-4989-a99f-514c7f7501e0","Fullfør","VerbatimLocality: Andestadvandet- Andestadvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:31509","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 10:17:20.642691",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 10:17:20.642691","79c58aaf-84e2-457a-9fa8-94794dd0210c","Fullfør","VerbatimLocality: Svarteløkvandet- Svartløkvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1981","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 10:06:07.427690",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 10:06:07.427690","95d0896a-fba8-4ce6-834f-89ad41b3a339","Fullfør","VerbatimLocality: Akslevoldsvandet- Akslevollvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:30350","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 09:38:43.830360",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 09:38:43.830360","11bbfc33-7644-4c19-863d-f47eb6d03ec6","Fullfør","VerbatimLocality: Nysætervandet- Nysætervatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:31372","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 09:38:01.117364",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 09:38:01.117364","e3a10000-509a-4bb6-960d-480314cac6f0","Fullfør","VerbatimLocality: Nysætervandet- Nysætervatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1957","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 09:32:56.289903",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 09:32:56.289903","cec86ee5-3908-4cb2-8544-60e69dab334d","Fullfør","VerbatimLocality: melsetvandet- Melsetvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:31550","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 09:02:38.576798",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 09:02:38.576798","1b91d72c-f953-4c4e-8cfd-d212ae34b6ff","Fullfør","VerbatimLocality: Rødevandet- Rotevatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1941","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 08:47:04.169619",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 08:47:04.169619","8708ecc7-3281-4c3f-bf55-a275bdf2a5e8","Fullfør","VerbatimLocality: Birkedalsvandet- Bjørkedalsvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1934","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 08:45:20.555929",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 08:45:20.555929","a1e104c1-969b-4d65-8797-67c08e24f2b0","Fullfør","VerbatimLocality: Grøndalsvandet- Grøndalsvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:31041","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 08:44:26.375429",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 08:44:26.375429","19716268-de38-4da4-8268-af243bc9d8a0","Fullfør","VerbatimLocality: Vatnevandet- Vatnevatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1945","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 08:43:25.646290",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 08:43:25.646290","2b15de8c-50a8-4d28-8a7e-4da39a146746","Fullfør","VerbatimLocality: Ytre hovdevand- Hovdevatnet",NA,NA,NA,"Salvelinus alpinus",43,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:30969","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 08:38:14.635052",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 08:38:14.635052","18932556-dddf-48d4-9026-840c58660ab3","Fullfør","VerbatimLocality: Løsetvandet- Løsetvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:30928","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 08:37:15.702187",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 08:37:15.702187","7608730b-c918-4f2a-a4c8-ffc1eec26c07","Fullfør","VerbatimLocality: Fjeldvandet- Fjellsvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,"on","NTNU-VM_HK_2019_NVE:vatnLnr:30925","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 08:35:36.458000",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 08:35:36.458000","b7d51d8b-a9f6-46ec-84a5-9a73495faf12","Fullfør","VerbatimLocality: Snipørvandet- Snipsøyrvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1947","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 08:25:31.787060",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 08:25:31.787060","f5e3ff1c-bd0b-4611-b883-93f1f624772c","Fullfør","VerbatimLocality: Sædalsvandet- Sædalsvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1950","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 08:21:30.395140",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 08:21:30.395140","ef884c16-e392-4ca5-8da5-e1e6148eda5e","Fullfør","VerbatimLocality: Rødsandvandet- Raudsandvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:33739","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
"2018-07-24 08:17:32.068651",1,"be7dea49ef561f6327cc28f9872fc077a8b0ac2244cf919c51cf822a839656b1fc319fd7204f9969f277fbe751ccff28e4a79d90d20fbd0c9cec5fceb1e9fc33","2018-07-24 08:17:32.068651","a82a84aa-c1ba-4e87-8ebc-630b1de3a774","Fullfør","VerbatimLocality: Sandvikvandet- Sandvikvatnet",NA,NA,NA,"Salvelinus alpinus",42,"42",NA,NA,NA,"NTNU-VM_HK_2019_NVE:vatnLnr:1931","Named 'Salmo alpinus' in source","Salvelinus alpinus (Linnaeus, 1758)","Animalia","Chordata","Salmoniformes","Salmonidae","Salvelinus","42665"
